datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-12-22 22:00:00,4,0,1,2,0.65,0.6613,8,26.4347,184,437,621
2011-12-22 23:00:00,4,0,1,1,0.99,0.9711,38,29.589,22,876,898
2011-12-23 00:00:00,4,0,1,1,0.62,0.629,16,35.7658,23,621,644
2011-12-23 01:00:00,4,0,1,1,0.29,0.3137,98,29.4373,60,483,543
2011-12-23 02:00:00,4,0,1,1,0.26,0.2159,34,51.0401,86,530,616
2011-12-23 03:00:00,4,0,1,1,0.67,0.6997,73,31.354,128,243,371
2011-12-23 04:00:00,4,0,1,1,0.12,0.116,32,1.6876,246,801,1047
2011-12-23 05:00:00,4,0,1,1,0.24,0.2122,78,9.8905,344,133,477
2011-12-23 06:00:00,4,0,1,1,0.03,0.0339,52,53.6573,253,68,321
2011-12-23 07:00:00,4,0,1,1,0.52,0.4759,63,2.4945,76,678,754
2011-12-23 08:00:00,4,0,1,1,0.79,0.8242,72,42.3413,244,286,530
2011-12-23 09:00:00,4,0,1,1,0.52,0.5692,72,54.6907,284,617,901
2011-12-23 10:00:00,4,0,1,1,0.3,0.3178,26,1.6821,212,646,858
2011-12-23 11:00:00,4,0,1,1,0.84,0.8218,21,48.1574,142,118,260
2011-12-23 12:00:00,4,0,1,3,0.5,0.5393,41,39.4379,212,516,728
2011-12-23 13:00:00,4,0,1,1,0.7,0.6812,52,1.8337,50,98,148
2011-12-23 14:00:00,4,0,1,2,0.99,0.9761,95,33.5394,97,27,124
2011-12-23 15:00:00,4,0,1,1,0.82,0.8622,80,51.3038,362,90,452
2011-12-23 16:00:00,4,0,1,1,0.85,0.8621,64,24.9324,361,581,942
2011-12-23 17:00:00,4,0,1,2,0.14,0.128,45,41.6346,241,39,280
2011-12-23 18:00:00,4,0,1,1,0.55,0.5442,13,18.2377,170,17,187
2011-12-23 19:00:00,4,0,1,1,1.0,1.018,30,22.0531,134,374,508
2011-12-23 20:00:00,4,0,1,1,0.34,0.3553,71,38.5599,221,768,989
2011-12-23 21:00:00,4,0,1,1,0.06,0.0464,12,1.7133,251,274,525
2011-12-23 22:00:00,4,0,1,2,0.05,0.0119,4,41.0397,17,132,149
2011-12-23 23:00:00,4,0,1,1,0.98,0.9721,27,14.7277,354,841,1195
2011-12-24 00:00:00,4,0,0,1,0.45,0.467,3,47.5118,94,329,423
2011-12-24 01:00:00,4,0,0,1,0.3,0.2766,28,31.3144,0,727,727
2011-12-24 02:00:00,4,0,0,1,0.52,0.5584,74,16.1482,253,641,894
2011-12-24 03:00:00,4,0,0,2,0.62,0.6039,31,38.2102,47,394,441
2011-12-24 04:00:00,4,0,0,2,0.88,0.8505,42,51.2129,57,259,316
2011-12-24 05:00:00,4,0,0,1,0.45,0.442,13,28.9752,294,507,801
2011-12-24 06:00:00,4,0,0,1,0.86,0.8338,62,48.277,138,598,736
2011-12-24 07:00:00,4,0,0,1,0.27,0.2655,2,52.4105,324,838,1162
2011-12-24 08:00:00,4,0,0,1,0.56,0.5189,70,21.0249,182,206,388
2011-12-24 09:00:00,4,0,0,1,0.79,0.7837,91,46.4438,290,278,568
2011-12-24 10:00:00,4,0,0,1,0.45,0.4739,45,43.552,26,546,572
2011-12-24 11:00:00,4,0,0,3,0.29,0.2682,96,31.1581,321,458,779
2011-12-24 12:00:00,4,0,0,1,0.81,0.8584,81,3.0845,112,678,790
2011-12-24 13:00:00,4,0,0,3,0.81,0.7785,92,44.9828,221,30,251
2011-12-24 14:00:00,4,0,0,2,0.3,0.2843,84,2.9502,309,129,438
2011-12-24 15:00:00,4,0,0,1,0.61,0.6092,33,54.1667,266,649,915
2011-12-24 16:00:00,4,0,0,2,0.26,0.2943,94,25.5732,240,260,500
2011-12-24 17:00:00,4,0,0,1,0.9,0.8935,43,1.4997,341,587,928
2011-12-24 18:00:00,4,0,0,1,0.09,0.1136,13,12.9103,126,721,847
2011-12-24 19:00:00,4,0,0,1,0.39,0.3415,17,12.854,82,27,109
2011-12-24 20:00:00,4,0,0,1,0.66,0.6126,44,48.3603,82,135,217
2011-12-24 21:00:00,4,0,0,1,0.86,0.8138,44,4.143,133,323,456
2011-12-24 22:00:00,4,0,0,2,0.8,0.7523,89,9.6598,104,720,824
2011-12-24 23:00:00,4,1,0,3,0.69,0.6604,24,20.5543,57,92,149
2011-12-25 00:00:00,4,0,0,1,0.93,0.9396,53,9.928,92,392,484
2011-12-25 01:00:00,4,0,0,1,0.04,0.069,1,10.7493,126,525,651
2011-12-25 02:00:00,4,0,0,1,0.98,0.9868,32,11.93,287,295,582
2011-12-25 03:00:00,4,0,0,4,0.36,0.3181,43,7.9789,36,636,672
2011-12-25 04:00:00,4,0,0,2,0.75,0.7704,85,34.6397,134,136,270
2011-12-25 05:00:00,4,0,0,1,0.29,0.2953,42,3.9663,156,357,513
2011-12-25 06:00:00,4,0,0,1,0.43,0.4116,58,19.9713,39,264,303
2011-12-25 07:00:00,4,0,0,1,0.88,0.8477,39,37.6212,245,243,488
2011-12-25 08:00:00,4,0,0,2,0.46,0.4181,84,17.3793,308,179,487
2011-12-25 09:00:00,4,0,0,1,0.89,0.8895,55,19.2516,154,552,706
2011-12-25 10:00:00,4,0,0,4,0.56,0.5941,1,43.0067,42,266,308
2011-12-25 11:00:00,4,0,0,1,0.28,0.2401,94,43.9922,108,789,897
2011-12-25 12:00:00,4,0,0,4,0.5,0.4606,5,41.4648,147,488,635
2011-12-25 13:00:00,4,0,0,1,0.11,0.0874,53,18.6443,281,812,1093
2011-12-25 14:00:00,4,0,0,1,0.49,0.478,69,29.7135,71,762,833
2011-12-25 15:00:00,4,0,0,1,0.79,0.8393,92,48.9203,364,26,390
2011-12-25 16:00:00,4,0,0,1,0.09,0.0939,22,23.9072,246,477,723
2011-12-25 17:00:00,4,0,0,2,0.25,0.2828,57,15.2816,165,133,298
2011-12-25 18:00:00,4,0,0,1,0.43,0.4025,97,1.6118,246,352,598
2011-12-25 19:00:00,4,0,0,1,0.76,0.801,6,31.96,123,764,887
2011-12-25 20:00:00,4,0,0,1,0.76,0.7844,4,12.0419,313,277,590
2011-12-25 21:00:00,4,0,0,1,0.89,0.8734,46,40.8446,157,793,950
2011-12-25 22:00:00,4,0,0,1,0.16,0.1854,47,4.7144,31,197,228
2011-12-25 23:00:00,4,0,0,1,0.17,0.2087,93,23.1772,183,352,535
2011-12-26 00:00:00,4,0,1,2,0.68,0.6659,2,18.7187,137,841,978
2011-12-26 01:00:00,4,0,1,1,0.2,0.2332,78,15.6592,354,100,454
2011-12-26 02:00:00,4,0,1,1,0.43,0.4245,71,55.3677,49,832,881
2011-12-26 03:00:00,4,0,1,1,0.55,0.5745,30,5.5426,220,270,490
2011-12-26 04:00:00,4,0,1,1,0.27,0.2494,22,0.1373,292,86,378
2011-12-26 05:00:00,4,0,1,1,0.7,0.7191,79,0.8337,46,75,121
2011-12-26 06:00:00,4,0,1,1,0.86,0.8976,78,5.7768,163,209,372
2011-12-26 07:00:00,4,0,1,1,0.03,0.028,89,47.5162,241,238,479
2011-12-26 08:00:00,4,0,1,1,0.3,0.3279,48,9.1381,197,112,309
2011-12-26 09:00:00,4,1,0,2,0.72,0.7257,36,32.0919,245,783,1028
2011-12-26 10:00:00,4,0,1,2,0.29,0.3249,92,35.636,211,858,1069
2011-12-26 11:00:00,4,0,1,3,0.53,0.5037,18,42.9501,237,183,420
2011-12-26 12:00:00,4,0,1,1,0.76,0.7123,72,7.3124,282,815,1097
2011-12-26 13:00:00,4,0,1,1,0.36,0.377,31,7.2121,165,510,675
2011-12-26 14:00:00,4,0,1,1,0.79,0.8177,61,17.3936,59,603,662
2011-12-26 15:00:00,4,0,1,1,0.82,0.7779,19,5.7733,70,8,78
2011-12-26 16:00:00,4,0,1,1,0.99,1.0059,59,15.527,342,339,681
2011-12-26 17:00:00,4,0,1,1,0.44,0.411,10,33.2836,168,696,864
2011-12-26 18:00:00,4,0,1,3,0.49,0.539,33,24.0098,79,540,619
2011-12-26 19:00:00,4,0,1,2,0.79,0.8183,95,16.6314,320,348,668
2011-12-26 20:00:00,4,0,1,1,0.87,0.8355,52,18.8145,171,576,747
2011-12-26 21:00:00,4,0,1,1,0.52,0.5175,48,13.089,18,464,482
2011-12-26 22:00:00,4,0,1,1,0.04,0.0688,64,25.0794,158,555,713
2011-12-26 23:00:00,4,0,1,1,0.47,0.4722,38,25.7083,77,127,204
2011-12-27 00:00:00,4,0,1,3,0.24,0.2879,95,50.1784,99,144,243
2011-12-27 01:00:00,4,0,1,1,0.11,0.1033,67,37.4084,156,272,428
2011-12-27 02:00:00,4,0,1,1,0.35,0.3887,53,35.3124,362,331,693
2011-12-27 03:00:00,4,0,1,1,0.4,0.3592,67,14.6638,29,778,807
2011-12-27 04:00:00,4,0,1,2,0.98,0.9849,22,19.097,33,667,700
2011-12-27 05:00:00,4,0,1,3,0.47,0.5195,62,48.8518,183,212,395
2011-12-27 06:00:00,4,0,1,1,0.97,0.9879,56,31.7019,310,833,1143
2011-12-27 07:00:00,4,0,1,1,0.74,0.7054,88,10.09,353,568,921
2011-12-27 08:00:00,4,0,1,1,0.27,0.2861,35,40.678,326,507,833
2011-12-27 09:00:00,4,0,1,1,0.71,0.7025,51,3.5969,360,147,507
2011-12-27 10:00:00,4,0,1,1,0.41,0.4304,98,50.0359,233,638,871
2011-12-27 11:00:00,4,0,1,1,0.59,0.5751,18,30.583,95,751,846
2011-12-27 12:00:00,4,1,0,2,0.53,0.5294,20,54.9065,193,480,673
2011-12-27 13:00:00,4,0,1,1,0.93,0.9017,83,15.4789,102,80,182
2011-12-27 14:00:00,4,0,1,2,0.15,0.1161,78,6.182,120,52,172
2011-12-27 15:00:00,4,0,1,2,0.46,0.4399,43,27.4344,184,784,968
2011-12-27 16:00:00,4,0,1,2,0.1,0.1276,31,30.6686,165,68,233
2011-12-27 17:00:00,4,0,1,1,0.27,0.2993,32,42.1725,345,269,614
2011-12-27 18:00:00,4,0,1,1,0.1,0.1044,59,33.655,15,335,350
2011-12-27 19:00:00,4,0,1,2,0.94,0.9087,68,22.5188,39,880,919
2011-12-27 20:00:00,4,0,1,1,0.33,0.3609,5,10.4284,193,259,452
2011-12-27 21:00:00,4,0,1,1,0.79,0.8267,97,49.7321,100,535,635
2011-12-27 22:00:00,4,0,1,1,0.75,0.7102,0,17.5087,38,413,451
2011-12-27 23:00:00,4,0,1,1,0.16,0.1514,14,11.9527,263,798,1061
2011-12-28 00:00:00,4,0,1,1,0.16,0.1651,56,14.7979,311,813,1124
2011-12-28 01:00:00,4,0,1,1,0.39,0.4206,0,30.5879,127,252,379
2011-12-28 02:00:00,4,0,1,1,0.58,0.5932,18,0.7673,74,791,865
2011-12-28 03:00:00,4,0,1,1,0.44,0.4312,21,43.4299,199,730,929
2011-12-28 04:00:00,4,0,1,2,0.77,0.7664,25,44.3634,281,391,672
2011-12-28 05:00:00,4,0,1,1,0.55,0.5429,5,49.0383,338,732,1070
2011-12-28 06:00:00,4,0,1,2,0.88,0.8427,59,45.7551,219,207,426
2011-12-28 07:00:00,4,0,1,1,0.6,0.6286,54,4.9356,259,708,967
2011-12-28 08:00:00,4,0,1,2,0.6,0.5564,65,29.666,202,659,861
2011-12-28 09:00:00,4,0,1,3,0.67,0.6886,46,9.4072,353,718,1071
2011-12-28 10:00:00,4,0,1,1,0.61,0.5753,45,5.8425,202,314,516
2011-12-28 11:00:00,4,0,1,1,0.62,0.6119,98,0.2066,134,723,857
2011-12-28 12:00:00,4,1,0,1,0.46,0.4221,49,1.7122,63,136,199
2011-12-28 13:00:00,4,0,1,3,0.11,0.1191,76,19.7224,356,27,383
2011-12-28 14:00:00,4,0,1,1,0.38,0.4201,20,1.0224,210,230,440
2011-12-28 15:00:00,4,0,1,1,0.77,0.7809,25,23.9883,117,433,550
2011-12-28 16:00:00,4,0,1,1,0.06,0.0493,3,7.4245,362,43,405
2011-12-28 17:00:00,4,0,1,1,0.7,0.7438,98,46.1592,31,70,101
2011-12-28 18:00:00,4,0,1,1,0.98,0.9596,67,21.3954,236,150,386
2011-12-28 19:00:00,4,0,1,1,0.45,0.4256,52,35.8151,290,279,569
2011-12-28 20:00:00,4,0,1,1,0.23,0.2515,28,26.4636,282,655,937
2011-12-28 21:00:00,4,0,1,1,0.04,0.0857,23,25.6184,215,55,270
2011-12-28 22:00:00,4,0,1,1,0.86,0.8878,60,26.5362,48,21,69
2011-12-28 23:00:00,4,0,1,1,0.16,0.1486,86,15.6413,57,634,691
2011-12-29 00:00:00,4,0,1,1,0.06,0.0375,65,6.9267,229,786,1015
2011-12-29 01:00:00,4,0,1,1,0.5,0.4964,55,49.5178,189,203,392
2011-12-29 02:00:00,4,0,1,1,0.39,0.4141,9,42.2321,233,882,1115
2011-12-29 03:00:00,4,0,1,3,0.96,0.938,68,14.0434,326,345,671
2011-12-29 04:00:00,4,0,1,1,0.47,0.5039,53,0.9336,269,752,1021
2011-12-29 05:00:00,4,0,1,1,0.84,0.8536,19,29.6114,273,247,520
2011-12-29 06:00:00,4,0,1,3,0.93,0.9283,66,5.0172,355,288,643
2011-12-29 07:00:00,4,0,1,1,0.2,0.159,37,39.8195,272,378,650
2011-12-29 08:00:00,4,0,1,1,0.36,0.352,99,17.1517,77,570,647
2011-12-29 09:00:00,4,0,1,1,0.92,0.894,99,32.9199,165,296,461
2011-12-29 10:00:00,4,0,1,1,0.56,0.5609,15,24.6188,50,38,88
2011-12-29 11:00:00,4,0,1,2,0.34,0.3554,53,5.002,255,129,384
2011-12-29 12:00:00,4,0,1,1,0.53,0.5118,2,54.7821,268,691,959
2011-12-29 13:00:00,4,0,1,2,0.74,0.7713,63,0.0698,263,184,447
2011-12-29 14:00:00,4,0,1,1,0.63,0.6667,92,52.2424,262,248,510
2011-12-29 15:00:00,4,0,1,2,0.93,0.9036,27,39.1009,59,16,75
2011-12-29 16:00:00,4,0,1,3,0.96,0.9128,57,30.6973,295,698,993
2011-12-29 17:00:00,4,0,1,1,0.72,0.6871,29,46.3912,237,10,247
2011-12-29 18:00:00,4,0,1,1,0.67,0.6654,41,1.6012,1,637,638
2011-12-29 19:00:00,4,0,1,1,0.03,0.0473,64,7.6788,364,644,1008
2011-12-29 20:00:00,4,0,1,1,0.79,0.7997,74,33.573,276,583,859
2011-12-29 21:00:00,4,0,1,1,0.51,0.5183,71,29.8234,255,575,830
2011-12-29 22:00:00,4,0,1,2,0.88,0.8531,25,30.7772,138,296,434
2011-12-29 23:00:00,4,0,1,1,0.93,0.896,54,47.8076,95,595,690
2011-12-30 00:00:00,4,0,1,2,0.38,0.3336,56,37.3064,159,730,889
2011-12-30 01:00:00,4,0,1,1,0.91,0.9031,79,19.8166,174,312,486
2011-12-30 02:00:00,4,0,1,1,0.67,0.6501,90,34.0187,54,190,244
2011-12-30 03:00:00,4,0,1,2,0.44,0.4448,91,39.0052,98,666,764
2011-12-30 04:00:00,4,0,1,1,0.07,0.0802,12,10.8185,243,54,297
2011-12-30 05:00:00,4,0,1,1,0.75,0.7288,40,1.4817,310,29,339
2011-12-30 06:00:00,4,0,1,1,0.9,0.9053,96,28.213,163,161,324
2011-12-30 07:00:00,4,0,1,2,0.59,0.6009,80,37.8021,10,41,51
2011-12-30 08:00:00,4,0,1,1,0.41,0.448,96,48.6475,285,279,564
2011-12-30 09:00:00,4,0,1,2,0.46,0.4246,47,32.5962,7,284,291
2011-12-30 10:00:00,4,0,1,1,0.71,0.6984,84,32.8805,6,59,65
2011-12-30 11:00:00,4,0,1,3,0.21,0.1918,44,28.3637,202,823,1025
2011-12-30 12:00:00,4,0,1,1,0.22,0.1955,79,51.7801,210,45,255
2011-12-30 13:00:00,4,0,1,1,0.36,0.3525,6,48.1184,165,712,877
2011-12-30 14:00:00,4,0,1,1,0.05,0.0943,30,28.4558,7,697,704
2011-12-30 15:00:00,4,0,1,2,0.68,0.7143,89,37.8959,4,397,401
2011-12-30 16:00:00,4,0,1,2,0.46,0.4622,79,36.5326,76,274,350
2011-12-30 17:00:00,4,0,1,1,0.9,0.8899,79,13.8794,17,808,825
2011-12-30 18:00:00,4,0,1,1,0.65,0.6432,85,13.2985,324,749,1073
2011-12-30 19:00:00,4,0,1,1,0.71,0.6853,46,55.9485,43,757,800
2011-12-30 20:00:00,4,0,1,1,0.68,0.6958,16,46.0708,44,696,740
2011-12-30 21:00:00,4,0,1,1,0.43,0.4064,31,41.7869,100,413,513
2011-12-30 22:00:00,4,0,1,1,0.93,0.8911,24,51.7791,54,74,128
2011-12-30 23:00:00,4,0,1,1,0.92,0.9021,87,40.8256,175,661,836
2011-12-31 00:00:00,4,0,0,1,0.49,0.4887,37,44.9935,166,107,273
2011-12-31 01:00:00,4,0,0,1,0.78,0.8028,56,16.142,220,223,443
2011-12-31 02:00:00,4,0,0,1,0.99,0.9887,8,28.4421,349,99,448
2011-12-31 03:00:00,4,0,0,1,0.34,0.2935,67,23.9326,61,676,737
2011-12-31 04:00:00,4,0,0,1,0.63,0.6504,94,18.2527,152,644,796
2011-12-31 05:00:00,4,0,0,3,0.58,0.6074,69,41.5451,339,274,613
2011-12-31 06:00:00,4,0,0,2,0.55,0.5103,92,25.6362,61,173,234
2011-12-31 07:00:00,4,0,0,2,0.93,0.9521,44,51.2484,246,484,730
2011-12-31 08:00:00,4,0,0,1,0.14,0.1557,64,22.3728,301,672,973
2011-12-31 09:00:00,4,0,0,2,0.53,0.519,8,24.5542,344,194,538
2011-12-31 10:00:00,4,0,0,1,0.05,0.0796,64,49.8656,106,811,917
2011-12-31 11:00:00,4,0,0,1,0.32,0.3411,65,1.6552,224,452,676
2011-12-31 12:00:00,4,0,0,1,0.68,0.6869,68,28.9687,264,867,1131
2011-12-31 13:00:00,4,1,0,1,0.78,0.8063,29,13.951,197,853,1050
2011-12-31 14:00:00,4,0,0,3,0.86,0.8536,99,24.0425,184,272,456
2011-12-31 15:00:00,4,0,0,2,0.1,0.1109,10,37.4275,268,686,954
2011-12-31 16:00:00,4,0,0,1,0.2,0.1541,17,34.695,15,422,437
2011-12-31 17:00:00,4,0,0,1,0.41,0.4051,33,19.0826,319,581,900
2011-12-31 18:00:00,4,0,0,2,0.39,0.4005,47,17.8268,317,625,942
2011-12-31 19:00:00,4,0,0,1,0.27,0.2204,5,20.5307,266,847,1113
2011-12-31 20:00:00,4,0,0,1,0.94,0.9297,24,41.4007,12,65,77
2011-12-31 21:00:00,4,0,0,1,0.54,0.5434,24,25.0014,118,590,708
2011-12-31 22:00:00,4,0,0,1,0.66,0.647,71,8.1621,304,104,408
2011-12-31 23:00:00,4,0,0,1,0.75,0.7362,88,51.4065,159,705,864
2012-01-01 00:00:00,4,0,0,1,0.55,0.5858,18,19.1962,187,115,302
2012-01-01 01:00:00,4,0,0,1,0.84,0.8864,61,25.5795,19,830,849
2012-01-01 02:00:00,4,0,0,2,0.99,0.9497,32,28.4422,284,770,1054
2012-01-01 03:00:00,4,0,0,2,0.4,0.4411,37,40.079,152,4,156
2012-01-01 04:00:00,4,0,0,1,0.65,0.6379,53,15.9881,117,729,846
2012-01-01 05:00:00,4,0,0,1,0.33,0.3038,26,43.1749,241,853,1094
2012-01-01 06:00:00,4,0,0,2,0.09,0.055,93,0.1626,155,868,1023
2012-01-01 07:00:00,4,0,0,1,0.05,0.0748,94,41.5055,150,855,1005
2012-01-01 08:00:00,4,0,0,2,0.25,0.2724,32,9.4027,171,869,1040
2012-01-01 09:00:00,4,0,0,3,0.18,0.1395,89,10.389,349,334,683
2012-01-01 10:00:00,4,0,0,2,0.73,0.7759,49,30.3243,346,741,1087
2012-01-01 11:00:00,4,0,0,1,0.47,0.4272,15,17.2164,215,491,706
2012-01-01 12:00:00,4,0,0,1,0.55,0.5497,50,7.7774,284,351,635
2012-01-01 13:00:00,4,0,0,1,0.1,0.1145,25,10.1707,79,233,312
2012-01-01 14:00:00,4,0,0,3,0.04,0.0788,49,50.8809,195,107,302
2012-01-01 15:00:00,4,0,0,4,0.45,0.427,30,39.6292,242,844,1086
2012-01-01 16:00:00,4,0,0,1,0.27,0.2468,60,8.6709,342,650,992
2012-01-01 17:00:00,4,0,0,2,0.63,0.6581,94,45.0972,355,33,388
2012-01-01 18:00:00,4,0,0,1,0.52,0.5111,34,53.5911,238,801,1039
2012-01-01 19:00:00,4,0,0,1,0.83,0.8006,67,5.7252,19,499,518
2012-01-01 20:00:00,4,0,0,1,0.84,0.7921,7,39.7557,214,182,396
2012-01-01 21:00:00,4,0,0,4,0.55,0.5746,69,15.1007,251,753,1004
2012-01-01 22:00:00,4,0,0,1,0.91,0.8615,79,30.0682,264,584,848
2012-01-01 23:00:00,4,0,0,4,0.93,0.9438,15,12.8244,11,26,37
2012-01-02 00:00:00,4,0,1,1,0.26,0.2529,48,7.9897,288,489,777
2012-01-02 01:00:00,4,0,1,1,0.98,0.9934,77,30.8806,258,285,543
2012-01-02 02:00:00,4,0,1,3,0.99,1.016,5,46.5691,208,162,370
2012-01-02 03:00:00,4,0,1,1,0.08,0.0948,60,54.0773,321,642,963
2012-01-02 04:00:00,4,0,1,1,0.02,0.0166,81,45.3151,95,151,246
2012-01-02 05:00:00,4,0,1,1,0.08,0.1207,53,14.5741,174,760,934
2012-01-02 06:00:00,4,0,1,1,0.36,0.3104,53,35.7025,2,39,41
2012-01-02 07:00:00,4,0,1,1,0.81,0.7648,95,7.6581,196,284,480
2012-01-02 08:00:00,4,0,1,1,0.51,0.5087,43,23.1069,86,843,929
2012-01-02 09:00:00,4,1,0,1,0.31,0.2847,32,8.3317,174,420,594
2012-01-02 10:00:00,4,0,1,2,0.07,0.063,31,43.1924,118,19,137
2012-01-02 11:00:00,4,0,1,1,0.41,0.3887,78,8.3815,56,769,825
2012-01-02 12:00:00,4,0,1,3,0.06,0.0331,99,41.5447,136,199,335
2012-01-02 13:00:00,4,0,1,1,0.19,0.2323,25,5.6943,53,655,708
2012-01-02 14:00:00,4,0,1,2,0.88,0.8517,94,30.4774,212,123,335
2012-01-02 15:00:00,4,0,1,1,0.77,0.7291,2,11.5837,205,538,743
2012-01-02 16:00:00,4,0,1,1,1.0,0.9726,99,8.3481,102,160,262
2012-01-02 17:00:00,4,0,1,3,0.9,0.8927,91,24.5088,20,599,619
2012-01-02 18:00:00,4,0,1,1,0.86,0.8323,93,53.9626,347,553,900
2012-01-02 19:00:00,4,0,1,1,0.19,0.1498,34,4.8807,290,332,622
2012-01-02 20:00:00,4,0,1,2,0.66,0.6369,25,24.8647,166,726,892
2012-01-02 21:00:00,4,0,1,1,0.61,0.6506,70,5.1852,167,219,386
2012-01-02 22:00:00,4,0,1,2,0.92,0.9453,65,13.644,174,267,441
2012-01-02 23:00:00,4,0,1,1,0.79,0.7633,28,15.24,278,1,279
2012-01-03 00:00:00,4,0,1,1,0.78,0.7907,44,28.3889,355,500,855
2012-01-03 01:00:00,4,0,1,2,0.34,0.3756,20,43.8085,163,882,1045
2012-01-03 02:00:00,4,0,1,1,0.14,0.1871,67,18.7348,330,460,790
2012-01-03 03:00:00,4,1,0,1,0.38,0.3374,99,43.6927,256,269,525
2012-01-03 04:00:00,4,0,1,1,0.22,0.1904,13,0.9056,268,174,442
2012-01-03 05:00:00,4,0,1,1,0.73,0.7743,69,3.1108,99,682,781
2012-01-03 06:00:00,4,0,1,1,0.47,0.5085,82,9.491,22,665,687
2012-01-03 07:00:00,4,0,1,1,0.25,0.2299,60,25.0758,75,533,608
2012-01-03 08:00:00,4,0,1,2,0.66,0.6298,9,20.5988,242,225,467
2012-01-03 09:00:00,4,0,1,1,0.09,0.1215,6,40.5338,5,320,325
2012-01-03 10:00:00,4,0,1,2,0.92,0.8805,61,55.5984,141,747,888
2012-01-03 11:00:00,4,0,1,1,0.59,0.602,89,44.696,85,207,292
2012-01-03 12:00:00,4,0,1,1,0.47,0.5108,44,45.7864,59,584,643
2012-01-03 13:00:00,4,0,1,1,0.26,0.228,31,55.3163,53,498,551
2012-01-03 14:00:00,4,0,1,2,0.56,0.5225,51,25.9141,36,165,201
2012-01-03 15:00:00,4,0,1,1,0.3,0.3143,79,54.1274,69,622,691
2012-01-03 16:00:00,4,0,1,4,0.41,0.4214,24,32.7084,179,683,862
2012-01-03 17:00:00,4,0,1,2,0.89,0.8467,87,37.8985,167,542,709
2012-01-03 18:00:00,4,0,1,2,0.21,0.1961,40,1.6625,294,568,862
2012-01-03 19:00:00,4,0,1,1,0.36,0.4027,87,26.2237,33,405,438
2012-01-03 20:00:00,4,1,0,1,0.66,0.633,44,54.5935,84,496,580
2012-01-03 21:00:00,4,0,1,2,0.73,0.7329,1,52.1905,284,645,929
2012-01-03 22:00:00,4,0,1,2,0.13,0.1153,3,21.6513,161,142,303
2012-01-03 23:00:00,4,0,1,1,0.94,0.9804,89,32.001,217,181,398
2012-01-04 00:00:00,4,0,1,2,0.05,0.0521,9,47.5208,40,401,441
2012-01-04 01:00:00,4,0,1,1,0.09,0.085,96,17.5822,26,509,535
2012-01-04 02:00:00,4,0,1,4,0.77,0.8092,99,12.1942,229,243,472
2012-01-04 03:00:00,4,0,1,1,0.78,0.7944,79,8.2981,204,497,701
2012-01-04 04:00:00,4,0,1,1,0.67,0.6557,20,7.0858,60,155,215
2012-01-04 05:00:00,4,0,1,1,0.53,0.5793,4,49.9334,87,26,113
2012-01-04 06:00:00,4,0,1,1,0.3,0.3416,44,32.4538,17,564,581
2012-01-04 07:00:00,4,0,1,1,0.84,0.8165,47,30.0223,75,858,933
2012-01-04 08:00:00,4,0,1,1,0.7,0.6534,5,9.6797,64,538,602
2012-01-04 09:00:00,4,0,1,3,0.97,0.9321,25,22.239,101,841,942
2012-01-04 10:00:00,4,0,1,1,0.47,0.4355,18,55.4654,77,619,696
2012-01-04 11:00:00,4,0,1,1,0.48,0.5035,49,27.0055,181,609,790
2012-01-04 12:00:00,4,0,1,3,0.8,0.7876,42,3.0363,200,607,807
2012-01-04 13:00:00,4,0,1,1,0.99,0.9739,78,22.2953,234,395,629
2012-01-04 14:00:00,4,0,1,2,0.9,0.9059,22,3.0299,271,729,1000
2012-01-04 15:00:00,4,0,1,2,0.31,0.2736,40,36.4639,314,240,554
2012-01-04 16:00:00,4,0,1,1,0.95,0.9276,82,23.4827,165,666,831
2012-01-04 17:00:00,4,1,0,1,0.21,0.2085,13,8.5223,331,715,1046
2012-01-04 18:00:00,4,0,1,2,0.43,0.4269,17,47.4359,133,414,547
2012-01-04 19:00:00,4,0,1,1,0.89,0.9012,20,33.0264,138,416,554
2012-01-04 20:00:00,4,0,1,1,0.33,0.311,88,27.171,84,640,724
2012-01-04 21:00:00,4,0,1,2,0.37,0.3582,66,44.3531,18,605,623
2012-01-04 22:00:00,4,1,0,1,0.99,0.9463,80,32.1439,162,239,401
2012-01-04 23:00:00,4,0,1,1,0.46,0.4749,14,3.6544,5,825,830
2012-01-05 00:00:00,4,0,1,1,0.95,0.9499,13,14.4412,85,533,618
2012-01-05 01:00:00,4,0,1,1,0.29,0.2442,98,32.1178,319,457,776
2012-01-05 02:00:00,4,0,1,1,0.51,0.5105,35,5.9082,87,654,741
2012-01-05 03:00:00,4,0,1,1,0.4,0.3761,14,14.0035,121,111,232
2012-01-05 04:00:00,4,0,1,1,0.57,0.5347,85,33.9606,214,6,220
2012-01-05 05:00:00,4,0,1,2,0.9,0.8505,76,51.8335,283,257,540
2012-01-05 06:00:00,4,0,1,1,0.99,1.0382,15,41.0077,210,321,531
2012-01-05 07:00:00,4,0,1,1,0.51,0.5548,16,28.4237,300,134,434
2012-01-05 08:00:00,4,1,0,1,0.19,0.2225,80,11.867,212,319,531
2012-01-05 09:00:00,4,0,1,1,0.07,0.0416,5,10.7853,24,604,628
2012-01-05 10:00:00,4,0,1,2,0.18,0.2169,36,43.463,260,196,456
